Family;Status;Part number;Temperature;Supply current;Supply current hover;Supply voltage;Supply voltage hover;Technology;Motion;Processing;Sensitive axis;Sensitive axis hover;Stray field;Package;Trim&Form;Output;Output hover;Magnetic field;Magnet TC;AEC-Q100;ASIL;Extra;Extra hover;Product page;Datasheet
Performance;production;MLX90374GVS-ABC-200;-40 to 160;12.6;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;Linear;Angle;XZ;;4 kA/m, 5mT;DMP-4;Standard straight leads;PWM|Dual PWM|SENT;;min 3 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90374;https://media.melexis.com/-/media/files/documents/datasheets/MLX90374-datasheet-melexis.pdf
Performance;production;MLX90374GVS-ABC-207;-40 to 160;12.6;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;Linear;Angle;XZ;;4 kA/m, 5mT;DMP-4;STD3 2.00;PWM|Dual PWM|SENT;;min 3 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90374;https://media.melexis.com/-/media/files/documents/datasheets/MLX90374-datasheet-melexis.pdf
Performance;production;MLX90374GVS-ABC-300;-40 to 160;10.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;Standard straight leads;PWM|Dual PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90374;https://media.melexis.com/-/media/files/documents/datasheets/MLX90374-datasheet-melexis.pdf
Performance;production;MLX90374GVS-ABC-307;-40 to 160;10.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;STD3 2.00;PWM|Dual PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90374;https://media.melexis.com/-/media/files/documents/datasheets/MLX90374-datasheet-melexis.pdf
Performance;production;MLX90376GVD-ABA-110;-40 to 160;30;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis;Angle;XZ;A 4 pole magnet is required;4 kA/m, 5mT;SMP-4;Standard straight leads;Analog|PWM;;min 4.2 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90376;https://media.melexis.com/-/media/files/documents/datasheets/MLX90376-datasheet-melexis.pdf
Performance;production;MLX90376GVD-ABA-300;-40 to 160;22;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;SMP-4;Standard straight leads;Analog|PWM;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90376;https://media.melexis.com/-/media/files/documents/datasheets/MLX90376-datasheet-melexis.pdf
Performance;production;MLX90376GVD-ABA-310;-40 to 160;27;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;SMP-4;Standard straight leads;Analog|PWM;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90376;https://media.melexis.com/-/media/files/documents/datasheets/MLX90376-datasheet-melexis.pdf
Performance;production;MLX90376GVD-ABA-330;-40 to 160;23;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;SMP-4;Standard straight leads;SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90376;https://media.melexis.com/-/media/files/documents/datasheets/MLX90376-datasheet-melexis.pdf
Performance;production;MLX90376GVD-ABA-510;-40 to 160;30;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis;Angle;XZ;A 4 pole magnet is required;4 kA/m, 5mT;SMP-4;Standard straight leads;Analog|PWM;;min 8.5 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90376;https://media.melexis.com/-/media/files/documents/datasheets/MLX90376-datasheet-melexis.pdf
Performance;production;MLX90376GVD-ABA-530;-40 to 160;26;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis;Angle;XZ;A 4 pole magnet is required;4 kA/m, 5mT;SMP-4;Standard straight leads;SENT;;min 8.5 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90376;https://media.melexis.com/-/media/files/documents/datasheets/MLX90376-datasheet-melexis.pdf
Performance;production;MLX90376GVD-ABA-600;-40 to 160;22;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis;Angle;dZ;Differential Measurement;4 kA/m, 5mT;SMP-4;Standard straight leads;Analog|PWM;;min 20 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90376;https://media.melexis.com/-/media/files/documents/datasheets/MLX90376-datasheet-melexis.pdf
Performance;production;MLX90376GVD-ABA-610;-40 to 160;27;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis;Angle;dZ;Differential Measurement;4 kA/m, 5mT;SMP-4;Standard straight leads;Analog|PWM;;min 20 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90376;https://media.melexis.com/-/media/files/documents/datasheets/MLX90376-datasheet-melexis.pdf
Performance;production;MLX90376GGO-ABA-600;-40 to 160;22;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis;Angle;dZ;Differential Measurement;4 kA/m, 5mT;TSSOP-16;;Analog|PWM;;min 10 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90376;https://media.melexis.com/-/media/files/documents/datasheets/MLX90376-datasheet-melexis.pdf
Performance;production;MLX90376GGO-ABA-630;-40 to 160;23;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis;Angle;dZ;Differential Measurement;4 kA/m, 5mT;TSSOP-16;;SENT;;min 10 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90376;https://media.melexis.com/-/media/files/documents/datasheets/MLX90376-datasheet-melexis.pdf
Performance;production;MLX90376GGO-ADA-680;-40 to 160;27;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis;Angle;dZ;Differential Measurement;4 kA/m, 5mT;TSSOP-16;;SPC;;min 10 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90376;https://media.melexis.com/-/media/files/documents/datasheets/MLX90376-datasheet-melexis.pdf
Performance;production;MLX90376GDC-ADA-680;-40 to 160;13.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis;Angle;dZ;Differential Measurement;4 kA/m, 5mT;SOIC-8;;SPC;;min 10 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90376;https://media.melexis.com/-/media/files/documents/datasheets/MLX90376-datasheet-melexis.pdf
Performance;production;MLX90377GDC-ADB-300;-40 to 160;11;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;SOIC-8;;Analog|PWM;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GDC-ADB-310;-40 to 160;13.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;SOIC-8;;Analog|PWM;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GDC-ADB-330;-40 to 160;11.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;SOIC-8;;SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GDC-ADB-380;-40 to 160;13.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;SOIC-8;;SPC;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GGO-ADB-210;-40 to 160;30;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;Linear;Angle;XZ;;4 kA/m, 5mT;TSSOP-16;;Analog|PWM;;min 3 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GGO-ADB-230;-40 to 160;26;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;Linear;Angle;XZ;;4 kA/m, 5mT;TSSOP-16;;SENT;;min 3 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GGO-ADB-280;-40 to 160;30;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;Linear;Angle;XZ;;4 kA/m, 5mT;TSSOP-16;;SPC;;min 3 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GGO-ADB-300;-40 to 160;22;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;TSSOP-16;;Analog|PWM;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GGO-ADB-310;-40 to 160;27;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;TSSOP-16;;Analog|PWM;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GGO-ADB-330;-40 to 160;23;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;TSSOP-16;;SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GGO-ADB-380;-40 to 160;27;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;TSSOP-16;;SPC;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GGO-ADB-510;-40 to 160;30;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis;Angle;XZ;A 4 pole magnet is required;4 kA/m, 5mT;TSSOP-16;;Analog|PWM;;min 8.25 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GGO-ADB-530;-40 to 160;26;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis;Angle;XZ;A 4 pole magnet is required;4 kA/m, 5mT;TSSOP-16;;SENT;;min 8.25 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GVS-ADB-300;-40 to 160;11;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;Standard straight leads;Analog|PWM;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GVS-ADB-303;-40 to 160;11;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;STD2 2.54;Analog|PWM;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GVS-ADB-308;-40 to 160;11;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;STD4 2.54;Analog|PWM;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GVS-ADB-310;-40 to 160;13.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;Standard straight leads;Analog|PWM;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GVS-ADB-313;-40 to 160;13.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;STD2 2.54;Analog|PWM;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GVS-ADB-318;-40 to 160;13.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;STD4 2.54;Analog|PWM;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GVS-ADB-330;-40 to 160;11.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;Standard straight leads;SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GVS-ADB-333;-40 to 160;11.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;STD2 2.54;SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GVS-ADB-338;-40 to 160;11.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;STD4 2.54;SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GVE-ADB-110;-40 to 160;15;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis;Angle;XZ;A 4 pole magnet is required;4 kA/m, 5mT;SMP-3;Standard straight leads;Analog|PWM;;min 3.8 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GVE-ADB-210;-40 to 160;15;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;Linear;Angle;XZ;;4 kA/m, 5mT;SMP-3;Standard straight leads;Analog|PWM;;min 3 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GVE-ADB-230;-40 to 160;13;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;Linear;Angle;XZ;;4 kA/m, 5mT;SMP-3;Standard straight leads;SENT;;min 3 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GVE-ADB-300;-40 to 160;11;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;SMP-3;Standard straight leads;Analog|PWM;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GVE-ADB-310;-40 to 160;13.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;SMP-3;Standard straight leads;Analog|PWM;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GVE-ADB-330;-40 to 160;11.5;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;SMP-3;Standard straight leads;SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90377GVE-ADB-510;-40 to 160;15;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;On-axis;Angle;XZ;A 4 pole magnet is required;4 kA/m, 5mT;SMP-3;Standard straight leads;Analog|PWM;;min 8.25 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90377;https://media.melexis.com/-/media/files/documents/datasheets/MLX90377-datasheet-melexis.pdf
Performance;production;MLX90378GDC-ABJ-300;-40 to 160;10.5 (1), 12 (2);1: SENT w/ Pause, 2: SENT without Pause, switch button enabled;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;Joystick;Angle|FieldComponent;XYZ;;;SOIC-8;;PWM|Dual PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90378;https://media.melexis.com/-/media/files/documents/datasheets/MLX90378-datasheet-melexis.pdf
Performance;production;MLX90378GGO-ABJ-300;-40 to 160;21 (1), 24 (2);1: SENT w/ Pause, 2: SENT without Pause, switch button enabled;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;Joystick;Angle|FieldComponent;XYZ;;;TSSOP-16;;PWM|Dual PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90378;https://media.melexis.com/-/media/files/documents/datasheets/MLX90378-datasheet-melexis.pdf
Performance;production;MLX90378GVS-ABJ-300;-40 to 160;10.5 (1), 12 (2);1: SENT w/ Pause, 2: SENT without Pause, switch button enabled;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;Joystick;Angle|FieldComponent;XYZ;;;DMP-4;Standard straight leads;PWM|Dual PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90378;https://media.melexis.com/-/media/files/documents/datasheets/MLX90378-datasheet-melexis.pdf
Performance;production;MLX90378GVS-ABJ-307;-40 to 160;10.5 (1), 12 (2);1: SENT w/ Pause, 2: SENT without Pause, switch button enabled;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;Joystick;Angle|FieldComponent;XYZ;;;DMP-4;STD3 2.00;PWM|Dual PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|8-pts anywhere PWL|16/17-pts fixed PWL|33-pts fixed PWL|Input Pin;;https://www.melexis.com/MLX90378;https://media.melexis.com/-/media/files/documents/datasheets/MLX90378-datasheet-melexis.pdf
Mainstream;production;MLX90421GDC-ADC-000;-40 to 160;10;;5;;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;SOIC-8;;Analog|PWM;;10 to 70 (mT);-2400 to 0;✔;ASIL B;4-pts anywhere PWL|16/17-pts fixed PWL;;https://www.melexis.com/MLX90421;https://media.melexis.com/-/media/files/documents/datasheets/MLX90421-datasheet-melexis.pdf
Mainstream;production;MLX90421GGO-ADC-000;-40 to 160;20;;5;;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;TSSOP-16;;Analog|PWM;;10 to 70 (mT);-2400 to 0;✔;ASIL B;4-pts anywhere PWL|16/17-pts fixed PWL;;https://www.melexis.com/MLX90421;https://media.melexis.com/-/media/files/documents/datasheets/MLX90421-datasheet-melexis.pdf
Mainstream;production;MLX90421GVS-ADC-000;-40 to 160;10;;5;;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;Standard straight leads;Analog|PWM;;10 to 70 (mT);-2400 to 0;✔;ASIL B;4-pts anywhere PWL|16/17-pts fixed PWL;;https://www.melexis.com/MLX90421;https://media.melexis.com/-/media/files/documents/datasheets/MLX90421-datasheet-melexis.pdf
Mainstream;production;MLX90421GVS-ADC-003;-40 to 160;10;;5;;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;STD2 2.54;Analog|PWM;;10 to 70 (mT);-2400 to 0;✔;ASIL B;4-pts anywhere PWL|16/17-pts fixed PWL;;https://www.melexis.com/MLX90421;https://media.melexis.com/-/media/files/documents/datasheets/MLX90421-datasheet-melexis.pdf
Mainstream;production;MLX90421GVS-ADC-008;-40 to 160;10;;5;;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;STD4 2.54;Analog|PWM;;10 to 70 (mT);-2400 to 0;✔;ASIL B;4-pts anywhere PWL|16/17-pts fixed PWL;;https://www.melexis.com/MLX90421;https://media.melexis.com/-/media/files/documents/datasheets/MLX90421-datasheet-melexis.pdf
